temperature,failure_pctg,data_source,pt_num,ols_fit
79.89347855995581,0.00666156711090604,overall,178,0.009795722914095755
81.34496466408727,0.008376697996731318,overall,179,0.010204556973519867
81.28387585132806,0.0015156140782227124,overall,180,0.010187350341479327
79.9355367485021,0.0010765358577400066,overall,181,0.009807569269294375
80.22334679362066,0.018981071908215245,overall,182,0.00988863552873285
80.04107622695379,0.024602664042401932,overall,183,0.00983729613562957
78.93639865313521,0.010468710990268195,overall,184,0.009526146193805448
80.82360018227668,0.026633716567073484,overall,185,0.010057706406413873
80.92373052873462,0.011280432224866153,overall,186,0.010085909705017574
80.09411252959771,0.017320802229320472,overall,187,0.009852234650607456
80.822846366598,0.028170700627249003,overall,188,0.010057494082284077
81.30952418031717,0.0005331080423552096,overall,189,0.010194574599726247
80.20808813180062,0.003313639448559301,overall,190,0.009884337684864063
80.62877607132684,0.00830942939945983,overall,191,0.010002831108657595
79.94920458255095,0.0015151106535773598,overall,192,0.009811419031315398
79.67750894226764,0.012140303990029534,overall,193,0.009734891649324838
80.4016654788574,0.006136876737947824,overall,194,0.009938861811815405
79.6401411256723,0.01017413355179672,overall,195,0.0097243664117032
80.04444541469675,0.008359475956032083,overall,196,0.009838245120740758
79.85070524052637,0.0005663303368940586,overall,197,0.00978367513095294
80.0186633426873,0.003944722167601128,overall,198,0.009830983191653058
80.42218597039307,0.04432845111373803,overall,199,0.009944641733395107
80.27655420561233,0.0092144383792779,overall,200,0.009903622239369683
79.66150740521825,0.0013034791134275809,overall,201,0.009730384562877155
79.90133489618012,0.02843597724891014,overall,202,0.009797935775673722
78.94623227361114,0.013144083459404541,overall,203,0.009528915988822132
80.58419420668375,0.008614629049425096,overall,204,0.009990273920099707
80.57586017777834,0.002938042081829702,overall,205,0.009987926508809265
80.04436628635203,0.005825262644347672,overall,206,0.009838222832988712
80.31101071941481,0.01044810494721175,overall,207,0.009913327462431327
79.66663499906336,0.0012781526237651262,overall,208,0.009731828830928232
80.1738014843546,0.01047752354699439,overall,209,0.00987468030735318
79.2854225849232,0.0028161368734868765,overall,210,0.009624454314333017
80.13567679548203,0.0027453200260703172,overall,211,0.009863941884662332
79.97332221938693,0.0018254637055698257,overall,212,0.009818212145864208
79.85878301187732,0.0014724788123482713,overall,213,0.009785950363242877
80.45952306626029,0.009820461013205798,overall,214,0.009955158318036913
79.8104027785216,0.0004895181041557984,overall,215,0.009772323303953502
80.16974450008973,0.0006140592907888998,overall,216,0.009873537593453748
80.14646536699006,0.004576228987750366,overall,217,0.00986698065676801
78.83334155486969,0.004105654510685174,overall,218,0.009497118529181973
80.06380866488954,0.001767828901438086,overall,219,0.009843699086960226
80.20117943992177,0.00028310569661092115,overall,220,0.009882391742331029
80.41146450882094,0.017380841645870223,overall,221,0.009941621863866204
80.52364500445167,0.02104892139040415,overall,222,0.00997321927791404
79.80918836060536,0.011185736877033945,overall,223,0.009771981243905442
80.00115168532304,0.0015721710967550998,overall,224,0.009826050755891462
80.13021016079979,0.0003442699483651328,overall,225,0.00986240212038752
80.61089971130129,0.016365090718692646,overall,226,0.009997795948612885
80.35401856138512,0.006354809321572595,overall,227,0.009925441302563688
80.06991402720261,0.0034333555674169952,overall,228,0.00984541875899264
79.22035329383567,0.03644342555683477,overall,229,0.009606126517502278
79.98776776733179,0.013986923662103794,overall,230,0.009822280963326597
79.99665955480907,0.0027479613018459833,overall,231,0.009824785476156258
79.6263520185745,0.0020342937605915597,overall,232,0.00972048249120642
79.94316847276068,0.001242727636893646,overall,233,0.00980971886535331
80.30859188567761,0.0013127927699014977,overall,234,0.009912646159583828
79.57912997379114,0.0038110711076616666,overall,235,0.009707181654079468
80.7494628417318,0.0017317590964258398,overall,236,0.010036824449773987
79.99229889196414,0.0038051050332865047,overall,237,0.009823557226373089
80.16531101641087,0.012265474184645806,overall,238,0.009872288832528884
80.55927915246713,0.015310608446349237,overall,239,0.009983256200310894
79.8971209375409,0.005258090977700568,overall,240,0.00979674884745456
80.12602236521737,0.0071559143683353945,overall,241,0.009861222561407845
80.44675854538076,0.01728488232876375,overall,242,0.009951562988482652
80.6090612554316,0.025283064243258047,overall,243,0.009997278118387616
79.87471039930172,0.018970348728829956,overall,244,0.009790436564273806
79.93000762008819,0.004688288246890173,overall,245,0.00980601190266985
80.3503848477675,0.008058496168443275,overall,246,0.009924417809548598
80.3305719107285,0.008440249454205085,overall,247,0.009918837181903792
79.47964932777116,0.009261094833376404,overall,248,0.009679161353898352
80.01439402818778,0.010476431996087094,overall,249,0.009829780671578749
80.1383338316297,0.008928266501748054,overall,250,0.009864690280992959
79.3617673840513,0.0024556280416072303,overall,251,0.009645958036659135
80.16262874351621,0.0042380770051820135,overall,252,0.0098715333278686
80.17483087592495,0.0280431458824343,overall,253,0.009874970251799254
80.94476277850512,0.0006313154169947495,overall,254,0.010091833771412715
80.19352413258773,0.00824113860558575,overall,255,0.009880235503725224
79.76798009571783,0.0005086422384485662,overall,256,0.009760374283172
79.00651378500882,0.0036372543692284615,overall,257,0.00954589523164284
80.30023135642307,0.0031703952235658433,overall,258,0.009910291284050165
80.16109196806029,0.0064280289330800235,overall,259,0.009871100470711871
80.29092900077836,0.00703198864907172,overall,260,0.009907671128190866
79.26870510404108,0.0003658250882781575,overall,261,0.009619745570961012
80.52064659637544,0.0031818602184038114,overall,262,0.009972374728770836
79.45623578167445,0.004366256531496331,overall,263,0.009672566557662283
80.75072820985598,0.011866574310954508,overall,264,0.010037180860755395
79.63984876639961,0.019601035597563606,overall,265,0.009724284064081734
80.37694199947988,0.041144845546641745,overall,266,0.00993189805211545
79.86645019815535,0.014766301015950294,overall,267,0.00978810994774147
80.3103958518021,0.005052640618629153,overall,268,0.009913154275225882
80.48029173498588,0.005893517487255235,overall,269,0.009961008142654422
79.9603232924175,0.0006485147605959864,overall,270,0.00981455079212066
80.19110082109482,0.001960181951352693,overall,271,0.009879552939646883
79.29816569206682,0.002469916908939491,overall,272,0.009628043612369264
79.58027247490448,0.006544507454208778,overall,273,0.009707503457620495
80.48616551040232,0.00020561088957921528,overall,274,0.009962662584567994
79.72099649136668,0.0025430911345452993,overall,275,0.009747140606570765
79.82603587558823,0.010476287586440784,overall,276,0.009776726613442257
80.18551519415848,0.023638458874803852,overall,277,0.009877979659318319
79.15867674159115,0.008809839842390234,overall,278,0.009588754339323212
79.61952304490495,0.0020663020113911457,overall,279,0.009718559002570135
80.82079438245644,0.013405285412479335,overall,280,0.01005691610843777
80.16243585820979,0.010864303405325366,overall,281,0.00987147899866586
79.93746050866623,0.009500070100212287,overall,282,0.009808111126825786
80.10575138695685,0.024797910644539546,overall,283,0.009855512919195527
80.34242844374423,0.004336997625369121,overall,284,0.009922176762289523
80.39761608331466,0.002846874808679955,overall,285,0.009937721235399799
80.3050745904526,0.00022421392574866028,overall,286,0.00991165545765362
80.06382283895728,0.03585690001664869,overall,287,0.009843703079310989
80.41372498207359,0.016955619737999444,overall,288,0.009942258561974076
79.74982411435651,0.007128788745714788,overall,289,0.009755260363347588
80.15248755076928,0.0004551344201415096,overall,290,0.009868676900248433
80.38040602204704,0.0022426469423575484,overall,291,0.00993287374895749
79.08945856165093,0.020184101667128047,overall,292,0.009569257942209685
80.36047710209237,0.0032335140550826414,overall,293,0.009927260452886786
79.23191769502458,0.018531741761665523,overall,294,0.009609383814330274
79.59040451492181,0.0018902059947409284,overall,295,0.00971035730722935
79.4094149607389,0.00784470401724652,overall,296,0.00965937873158929
81.01131620771649,0.020243029192277648,overall,297,0.010110579599261585
79.24301245032191,0.0008116468822595245,overall,298,0.009612508827951565
79.65106071571485,0.012276908049618633,overall,299,0.009727442087255062
79.79654764068552,0.004208341621947957,overall,300,0.009768420784853052
79.55980395450051,0.001631857400244522,overall,301,0.009701738174533498
79.86906533294713,0.0017112780132133919,overall,302,0.009788846541891301
80.31252659410616,0.007523046630060783,overall,303,0.009913754432556552
79.34952940971355,0.003933938526788061,overall,304,0.009642511017281278
78.71211264550885,0.0073467838147292484,overall,305,0.00946297248603869
80.18775450733675,0.009544469476617917,overall,306,0.009878610397355965
80.59787800197785,0.008803774190722601,overall,307,0.009994128177858353
78.82147872907728,0.00685949326574285,overall,308,0.009493777176335984
80.26189498039824,0.002608139014553739,overall,309,0.009899493236318788
80.05375990491197,0.012626898453523897,overall,310,0.009840868694494109
80.35430059144407,0.0011476594326076878,overall,311,0.009925520740798442
80.07093913870266,0.007614934707551271,overall,312,0.009845707497889095
80.52249939922791,0.005963161803752229,overall,313,0.009972896600051127
79.46030287757725,0.00018564651766834998,overall,314,0.009673712119664757
79.97020358893064,0.016752363028220363,overall,315,0.00981733373418279
81.00195636987466,0.009249802210013409,overall,316,0.010107943252630687
80.05863768146534,0.010193208195151909,overall,317,0.009842242597546716
80.88235181211985,0.01043771667302952,overall,318,0.010074254733854418
80.73413744929493,0.006324910360361882,overall,319,0.010032507810169655
80.11484724314695,0.01131416144954037,overall,320,0.00985807491121154
79.55742492313155,0.005356230412425973,overall,321,0.009701068082653667
80.30274307594527,8.408919958885978e-06,overall,322,0.009910998749650747
80.18824063344535,0.01602494039652462,overall,323,0.009878747322476919
79.74742120434956,0.006062803660065064,overall,324,0.009754583545671018
80.39488503980576,0.017603865596491713,overall,325,0.009936951993723265
80.58821137646135,0.00485055263772577,overall,326,0.009991405419617959
80.23537285031739,0.00780184198879478,overall,327,0.009892022858149363
80.40864595067765,0.0073100303689105925,overall,328,0.00994082797230626
79.65890303889857,0.0035511431903196096,overall,329,0.009729651001838117
80.25224859587244,0.002880972283655271,overall,330,0.009896776179274135
80.40532956396,0.011014773304423938,overall,331,0.009939893859440463
78.74721988771961,0.006323136926693347,overall,332,0.009472860997067045
80.01838919227353,0.01474870317852209,overall,333,0.009830905972845217
80.34608073451221,0.024244099272367828,overall,334,0.009923205487853358
80.46839005058011,0.016448974597442177,overall,335,0.00995765584466428
79.6750114248958,0.007791187309111646,overall,336,0.009734188183984931
80.3338242520746,0.002437322640746034,overall,337,0.009919753255375923
79.93854375668066,0.013507868438388734,overall,338,0.009808416240792666
80.24144684769553,0.010411609852262487,overall,339,0.009893733695750887
79.55698186762046,0.0018782117587750236,overall,340,0.00970094328904894
80.64938440986248,0.007022525383835667,overall,341,0.010008635773736735
79.61124265478227,0.004321592671336659,overall,342,0.009716226699492734
80.19602816216394,0.02539946176135024,overall,343,0.009880940803330676
80.20199885494031,0.0005183398404866223,overall,344,0.00988262254355429
81.02281700487582,0.008914478429361416,overall,345,0.010113818981006875
81.21309292310762,0.021711393273719497,overall,346,0.010167413208219891
79.81683755713071,0.013798333451639996,overall,347,0.009774135761305156
79.95730893041659,0.01534658865720414,overall,348,0.009813701749301787
79.64894028183859,0.003964448430398286,overall,349,0.009726844833456419
80.29465098578436,0.0033524478838046646,overall,350,0.009908719484241114
80.60310137344425,0.0076419623250879734,overall,351,0.00999559942319402
79.82715555886345,0.000258889094407138,overall,352,0.00977704198997764
79.8375522809736,0.026072207214161525,overall,353,0.009779970391491715
80.27482891381197,0.002949252321917973,overall,354,0.009903136283597581
79.1043291872298,0.007155050324658714,overall,355,0.009573446489522871
79.89063494445767,0.008159184181396072,overall,356,0.009794921964734795
79.77653549778185,0.0018316433491690914,overall,357,0.009762784047720128
80.10783180157722,0.023211715554893937,overall,358,0.009856098900936661
80.16478404352856,0.00798916390279213,overall,359,0.009872140402266914
80.36639227697017,0.0025373030900234517,overall,360,0.00992892655561461
81.44255076823029,0.004700121562895102,overall,361,0.010232043645963104
80.21653897680598,0.011301982980584267,overall,362,0.009886717999259957
80.06299169926174,0.003413115621873118,overall,363,0.009843468975646677
80.00635691529888,0.018543919556403454,overall,364,0.009827516891388869
81.14023901053696,0.001557495851822281,overall,365,0.010146892749404326
79.68381073780307,0.011451160763462158,overall,366,0.009736666649886731
79.93819481857705,0.006320569128528304,overall,367,0.009808317956847003
79.6704542823498,0.006118485841956789,overall,368,0.009732904592580817
79.72556880863065,0.0023068948278566134,overall,369,0.009748428472174638
80.09706717151707,0.0009270736823128212,overall,370,0.009853066872319119
79.47365440412345,0.039038245120511815,overall,371,0.009677472788665894
80.16583523559606,0.0013111882266608535,overall,372,0.00987243648716843
79.90145654891802,0.022722722013008626,overall,373,0.00979797004109489
80.2337137932788,0.01953950470078944,overall,374,0.009891555558447373
80.5682586807419,0.006347235740525144,overall,375,0.009985785426726386
80.69379739240664,0.0017908607432586632,overall,376,0.010021145393975592
79.52619820773306,0.010242015247263241,overall,377,0.009692272583487324
79.51623410357954,0.002998342878364196,overall,378,0.009689466035675385
79.23246857909425,0.02098044592096858,overall,379,0.009609538979557025
79.70590668330934,0.007287287536141288,overall,380,0.009742890323039663
79.71009236399799,0.001781943662905555,overall,381,0.009744069286325997
80.48879306669339,0.005829638988220293,overall,382,0.009963402677429916
80.43375351390901,0.013833981221823024,overall,383,0.009947899915309302
80.75232728710498,0.0030363420126688486,overall,384,0.010037631266199292
80.07454298545102,0.004262586774930393,overall,385,0.009846722578427227
80.46035120161638,0.0014174195687733165,overall,386,0.009955391575481415
79.06175404153652,0.017735606534550263,overall,387,0.009561454525152826
80.04235831144554,0.013700361067149693,overall,388,0.009837657255040768
80.26019913342611,0.01695064181681944,overall,389,0.009899015574149099
80.2906398461315,0.007534244909402065,overall,390,0.009907589683203039
80.01274569446024,0.008807564119932781,overall,391,0.009829316392267222
80.30532005235071,0.0019247649061458583,overall,392,0.00991172459588646
79.7332813551632,0.008255096515788502,overall,393,0.009750600833107631
80.25800748640631,0.02475954628344642,overall,394,0.009898398262040234
79.60753084164648,0.0007093040972144927,overall,395,0.009715181208510898
79.78682437408152,0.02114459562411461,overall,396,0.009765682072752907
79.62526350759185,0.0011237241574883967,overall,397,0.009720175894841152
79.57515853107715,0.0022388708817107734,overall,398,0.009706063034313208
79.00187319502261,0.005360484851379214,overall,399,0.009544588135945003
79.5595811194761,0.0034766805525625554,overall,400,0.009701675409518147
80.46235276740819,0.0012065956193778886,overall,401,0.00995595534820066
79.92505311732403,0.03840536787457383,overall,402,0.009804616388464282
80.50052554084021,0.001961222293825332,overall,403,0.009966707314669558
79.75373355928531,0.00909669300920661,overall,404,0.009756361520455314
79.91896007372668,0.000937721642745169,overall,405,0.00980290018619334
80.0571217690221,0.012360834529284378,overall,406,0.00984181561678807
80.25457571800304,0.011348647712002906,overall,407,0.009897431650094502
81.15887560687116,0.0029723667416583733,overall,408,0.010152142042050996
80.20091111884,0.03206802686216123,overall,409,0.00988231616544691
80.02263865310255,0.015491684360324021,overall,410,0.009832102900818656
80.2867291498146,0.005230764285905441,overall,411,0.009906488173622026
79.96061391345565,0.014278557492698657,overall,412,0.009814632650140825
80.57150593300867,0.04775416277538768,overall,413,0.009986700066778686
79.74508247614023,0.015909909943935027,overall,414,0.009753924805814678
80.56779777744639,0.000904592668901406,overall,415,0.009985655606010382
79.78290348562301,0.06286163914589228,overall,416,0.009764577692393717
80.21973196029454,0.005569857530431885,overall,417,0.00988761735365101
80.06094551265198,0.02064757705001342,overall,418,0.009842892634767059
80.70151923236399,0.005935844859680707,overall,419,0.010023320372548933
79.60522281662486,0.00037581444585085697,overall,420,0.00971453111669386
79.74070515866912,0.0005627070076772771,overall,421,0.00975269186499216
79.4101533386513,0.00683571806138903,overall,422,0.009659586707427609
80.21854491295689,0.0012082840131680556,overall,423,0.009887283002960089
80.24143849364526,0.04931694770779508,overall,424,0.009893731342700262
79.42476869423787,0.01199869105015482,overall,425,0.009663703353902818
79.9446312774061,0.017716739547761637,overall,426,0.00981013088745923
79.15739463038061,0.00997646641859588,overall,427,0.00958839321238624
80.28525929964364,0.000429332825622114,overall,428,0.009906074167032207
79.43069950376704,0.013350216332704938,overall,429,0.009665373860377928
80.61168082370021,0.0047445796064517435,overall,430,0.009998015961296442
79.44352084587454,0.0003641920521153004,overall,431,0.009668985194531356
81.13936615333698,0.003035537770805703,overall,432,0.01014664689534389
80.46984541394751,0.00633946079302615,overall,433,0.009958065770816338
80.71895030948914,0.004474858771219904,overall,434,0.01002823011160942
80.35512352882628,0.010144837314526282,overall,435,0.009925752534151242
80.72227130669027,0.00478502991032916,overall,436,0.010029165523090943
80.60933570554081,0.008193213313885684,overall,437,0.009997355421609426
79.68710109744951,0.0053706908284546365,overall,438,0.009737593431815536
79.98325705779776,0.003388200878391897,overall,439,0.009821010450516013
79.65723258929994,0.00859510498201677,overall,440,0.009729180493241079
79.79307722750373,0.01597535560095588,overall,441,0.009767443287993142
79.71032747256001,0.005657238669757865,overall,442,0.00974413550837769
78.92322491999049,0.007995052929336449,overall,443,0.009522435603132895
79.5394977058733,0.0006078994340709124,overall,444,0.009696018597863556
